Id Przystanku;Kierunek;Czas potrzebny na dojazd;Wspolrzedna x;Wspolrzedna y;Numer przystanku;Numer linii
9511;undefined;2;22.491830000000;51.302840000000;22;030;
9521;undefined;1;22.490780000000;51.308220000000;23;030;
9531;undefined;1;22.490690000000;51.311220000000;24;030;
9561;undefined;2;22.496845722199;51.321735144109;25;030;
9541;undefined;1;22.497319000000;51.328359000000;26;030;
9552;undefined;54;22.497858000000;51.333497000000;27;030;
5552;undefined;2;22.505330560000;51.225363890000;2;031;
5542;undefined;1;22.511222220000;51.227327780000;3;031;
5612;undefined;1;22.519191670000;51.227327780000;4;031;
5342;undefined;2;22.525363890000;51.227888890000;5;031;
5332;undefined;1;22.527608330000;51.230694440000;6;031;
5322;undefined;1;22.529291670000;51.235297220000;7;031;
5412;undefined;2;22.530694440000;51.238663890000;8;031;
5312;undefined;1;22.531536110000;51.240347220000;9;031;
5292;undefined;4;22.539602000000;51.244871000000;10;031;
5902;undefined;4;22.542591670000;51.248763890000;11;031;
1014;undefined;3;22.553647220000;51.247641670000;12;031;
1022;undefined;2;22.558136110000;51.249044440000;13;031;
1901;undefined;4;22.569472220000;51.251402780000;14;031;
1931;undefined;4;22.575363890000;51.255611110000;15;031;
1821;undefined;2;22.572558330000;51.258697220000;16;031;
1841;undefined;3;22.572558330000;51.263186110000;17;031;
1851;undefined;2;22.572838890000;51.265711110000;18;031;
1865;undefined;2;22.573939000000;51.269578000000;19;031;
1762;undefined;8;22.581589000000;51.269678000000;1;031;
1862;undefined;2;22.572838890000;51.269191670000;2;031;
1852;undefined;1;22.572558330000;51.266947220000;3;031;
1832;undefined;3;22.572277780000;51.260380560000;4;031;
1824;undefined;1;22.572559118271;51.258289317416;5;031;
1932;undefined;1;22.575083330000;51.255330560000;6;031;
1902;undefined;3;22.570875000000;51.251402780000;7;031;
1171;undefined;4;22.560420000000;51.252600000000;8;031;
1021;undefined;1;22.557959000000;51.249351000000;9;031;
1003;undefined;3;22.550553000000;51.247697000000;10;031;
5903;undefined;2;22.541188890000;51.249044440000;11;031;
5291;undefined;2;22.539229000000;51.246222000000;12;031;
5301;undefined;3;22.535297220000;51.243152780000;13;031;
5311;undefined;1;22.530975000000;51.240627780000;14;031;
5411;undefined;2;22.529011110000;51.236980560000;15;031;
5321;undefined;1;22.529011110000;51.234736110000;16;031;
5331;undefined;1;22.527327780000;51.230975000000;17;031;
5341;undefined;1;22.524802780000;51.228169440000;18;031;
5611;undefined;2;22.519752780000;51.227608330000;19;031;
5541;undefined;2;22.512063890000;51.227888890000;20;031;
5551;undefined;1;22.503927780000;51.225083330000;21;031;
5851;undefined;1;22.501983000000;51.224224000000;22;031;
5342;undefined;2;22.525363890000;51.227888890000;2;032;
5332;undefined;1;22.527608330000;51.230694440000;3;032;
5322;undefined;1;22.529291670000;51.235297220000;4;032;
5414;undefined;2;22.530975000000;51.237261110000;5;032;
5402;undefined;1;22.536419440000;51.235297220000;6;032;
5472;undefined;1;22.540748119354;51.234756671080;7;032;
5112;undefined;1;22.548483330000;51.236700000000;8;032;
5102;undefined;3;22.553366670000;51.240066670000;9;032;
1072;undefined;3;22.552805560000;51.243994440000;10;032;
1014;undefined;3;22.553647220000;51.247641670000;11;032;
1022;undefined;2;22.558136110000;51.249044440000;12;032;
1901;undefined;4;22.569472220000;51.251402780000;13;032;
1921;undefined;2;22.576766670000;51.252805560000;14;032;
2101;undefined;1;22.580975000000;51.255611110000;15;032;
2111;undefined;1;22.584304000000;51.257510000000;16;032;
2114;undefined;1;22.583350000000;51.258810000000;17;032;
2151;undefined;2;22.580975000000;51.263186110000;18;032;
2161;undefined;1;22.584455560000;51.264308330000;19;032;
2171;undefined;2;22.589225000000;51.262063890000;20;032;
2261;undefined;1;22.593630552292;51.261196482622;21;032;
2182;undefined;6;22.598483330000;51.262344440000;1;032;
2182;undefined;0;22.598483330000;51.262344440000;1;032;
2262;undefined;1;22.593684196472;51.261317330775;2;032;
2172;undefined;1;22.589225000000;51.262063890000;3;032;
2162;undefined;1;22.585577780000;51.264027780000;4;032;
2152;undefined;2;22.580694440000;51.263186110000;5;032;
2141;undefined;2;22.579852780000;51.259258330000;6;032;
2112;undefined;1;22.583894440000;51.257855560000;7;032;
2102;undefined;1;22.579852780000;51.255330560000;8;032;
1922;undefined;1;22.576486110000;51.253086110000;9;032;
1902;undefined;3;22.570875000000;51.251402780000;10;032;
1171;undefined;4;22.560420000000;51.252600000000;11;032;
1021;undefined;1;22.557959000000;51.249351000000;12;032;
1001;undefined;3;22.551402780000;51.247361110000;13;032;
1071;undefined;2;22.552244440000;51.243994440000;14;032;
5101;undefined;2;22.552805560000;51.239786110000;15;032;
5111;undefined;3;22.546800000000;51.236138890000;16;032;
5471;undefined;1;22.542014122010;51.234810412298;17;032;
5401;undefined;1;22.535858330000;51.235858330000;18;032;
5411;undefined;3;22.529011110000;51.236980560000;19;032;
5321;undefined;1;22.529011110000;51.234736110000;20;032;
5331;undefined;1;22.527327780000;51.230975000000;21;032;
5341;undefined;1;22.524802780000;51.228169440000;22;032;
5701;undefined;2;22.518911110000;51.248202780000;2;033;
5715;undefined;1;22.514869440000;51.246519440000;3;033;
6201;undefined;1;22.514027780000;51.248202780000;4;033;
6321;undefined;3;22.500561110000;51.252805560000;5;033;
6331;undefined;2;22.490908330000;51.255611110000;6;033;
6341;undefined;1;22.482377780000;51.255050000000;7;033;
6351;undefined;1;22.477047220000;51.254769440000;8;033;
6363;undefined;2;22.464959621430;51.255522975667;9;033;
9701;undefined;2;22.450025081635;51.256906167349;10;033;
9711;undefined;2;22.441399097443;51.260236399896;11;033;
9721;undefined;1;22.431592941284;51.263942342800;12;033;
9731;undefined;2;22.419222593308;51.266815585633;13;033;
9741;undefined;1;22.406809329987;51.267285491435;14;033;
9751;undefined;1;22.396434545517;51.267674838317;15;033;
9761;undefined;2;22.385931015015;51.270561272663;16;033;
9771;undefined;2;22.372058629990;51.276353732203;17;033;
9792;undefined;27;22.371768951416;51.278138978065;1;033;
9762;undefined;3;22.387250661850;51.269681936287;2;033;
9752;undefined;1;22.397287487984;51.267523798970;3;033;
9742;undefined;2;22.409158945084;51.267063965013;4;033;
9732;undefined;1;22.419576644898;51.266688038943;5;033;
9722;undefined;3;22.433524131775;51.263217290525;6;033;
9712;undefined;1;22.440540790558;51.260478100933;7;033;
9702;undefined;2;22.448705434799;51.257154600281;8;033;
6362;undefined;2;22.466666670000;51.255330560000;9;033;
6352;undefined;2;22.478169440000;51.254488890000;10;033;
6342;undefined;1;22.483894440000;51.255050000000;11;033;
6332;undefined;1;22.493152780000;51.255050000000;12;033;
6322;undefined;2;22.501683330000;51.252525000000;13;033;
6202;undefined;2;22.513747220000;51.248763890000;14;033;
5712;undefined;3;22.515711110000;51.246238890000;15;033;
5702;undefined;2;22.520875000000;51.248763890000;16;033;
5933;undefined;39;22.523961110000;51.250280560000;17;033;
4692;undefined;2;22.563643455506;51.231088684619;2;034;
3452;undefined;2;22.562463283539;51.232338251307;3;034;
3703;undefined;3;22.571997220000;51.234455560000;4;034;
3111;undefined;2;22.577888890000;51.236980560000;5;034;
2601;undefined;1;22.585577780000;51.240347220000;6;034;
2611;undefined;1;22.588663890000;51.242030560000;7;034;
2631;undefined;2;22.597361110000;51.242591670000;8;034;
2641;undefined;1;22.600561110000;51.245397220000;9;034;
2522;undefined;2;22.601963890000;51.248763890000;10;034;
2512;undefined;2;22.594275000000;51.253366670000;11;034;
2122;undefined;1;22.590627780000;51.257013890000;12;034;
2112;undefined;2;22.583894440000;51.257855560000;13;034;
2102;undefined;1;22.579852780000;51.255330560000;14;034;
1922;undefined;1;22.576486110000;51.253086110000;15;034;
1902;undefined;3;22.570875000000;51.251402780000;16;034;
1301;undefined;4;22.552525000000;51.254208330000;17;034;
1311;undefined;1;22.553366670000;51.258977780000;18;034;
1321;undefined;2;22.551963890000;51.263186110000;19;034;
1341;undefined;1;22.546519440000;51.266947220000;20;034;
1351;undefined;1;22.542980000000;51.267800000000;21;034;
1131;undefined;1;22.542872220000;51.272277780000;22;034;
1141;undefined;1;22.543433330000;51.275925000000;23;034;
1181;undefined;1;22.544106245041;51.277729585708;24;034;
1151;undefined;1;22.544836110000;51.280975000000;25;034;
1162;undefined;35;22.545116670000;51.282377780000;1;034;
1162;undefined;0;22.545116670000;51.282377780000;1;034;
1152;undefined;1;22.544555560000;51.280133330000;2;034;
1182;undefined;1;22.543559074402;51.277165826328;3;034;
1142;undefined;1;22.542872220000;51.274802780000;4;034;
1132;undefined;1;22.543152780000;51.271716670000;5;034;
1354;undefined;2;22.543870210648;51.267204936496;6;034;
1332;undefined;1;22.550280560000;51.265150000000;7;034;
1322;undefined;2;22.551683330000;51.261783330000;8;034;
1312;undefined;1;22.553086110000;51.258977780000;9;034;
1304;undefined;1;22.551683330000;51.254208330000;10;034;
1242;undefined;3;22.554488890000;51.252805560000;11;034;
1901;undefined;3;22.569472220000;51.251402780000;12;034;
1921;undefined;2;22.576766670000;51.252805560000;13;034;
2101;undefined;1;22.580975000000;51.255611110000;14;034;
2111;undefined;1;22.584304000000;51.257510000000;15;034;
2121;undefined;1;22.588944440000;51.257575000000;16;034;
2513;undefined;1;22.593713890000;51.253366670000;17;034;
2521;undefined;2;22.600841670000;51.248763890000;18;034;
2642;undefined;2;22.600841670000;51.245958330000;19;034;
2632;undefined;1;22.597080560000;51.242872220000;20;034;
2612;undefined;2;22.590627780000;51.242872220000;21;034;
2602;undefined;1;22.584736110000;51.240347220000;22;034;
2652;undefined;1;22.581775188446;51.238914712340;23;034;
3112;undefined;2;22.575925000000;51.236138890000;24;034;
3702;undefined;1;22.571997220000;51.234455560000;25;034;
3413;undefined;3;22.568042278290;51.234702929800;26;034;
3453;undefined;2;22.561572790146;51.232009067676;27;034;
4691;undefined;1;22.564383745194;51.230638563575;28;034;
4582;undefined;1;22.542591670000;51.200561110000;2;037;
4612;undefined;1;22.543530000000;51.204000000000;3;037;
4572;undefined;1;22.542311110000;51.206172220000;4;037;
4562;undefined;1;22.542311110000;51.210661110000;5;037;
4552;undefined;1;22.545397220000;51.214588890000;6;037;
4542;undefined;2;22.546519440000;51.217788890000;7;037;
4731;undefined;2;22.541469440000;51.222838890000;8;037;
5601;undefined;2;22.531816670000;51.225363890000;9;037;
5351;undefined;3;22.522838890000;51.223400000000;10;037;
5342;undefined;2;22.525363890000;51.227888890000;11;037;
5332;undefined;1;22.527608330000;51.230694440000;12;037;
5322;undefined;1;22.529291670000;51.235297220000;13;037;
5416;undefined;3;22.528450000000;51.238383330000;14;037;
5432;undefined;1;22.524522220000;51.239505560000;15;037;
5444;undefined;2;22.517519000000;51.241992000000;16;037;
5712;undefined;2;22.515711110000;51.246238890000;17;037;
5702;undefined;2;22.520875000000;51.248763890000;18;037;
5931;undefined;2;22.526486110000;51.251963890000;19;037;
6701;undefined;1;22.530694440000;51.255611110000;20;037;
6681;undefined;3;22.530952692032;51.261418037326;21;037;
6723;undefined;1;22.527608330000;51.262905560000;22;037;
6731;undefined;1;22.521155560000;51.264869440000;23;037;
6751;undefined;1;22.514027780000;51.267227780000;24;037;
6761;undefined;1;22.510941670000;51.270875000000;25;037;
6422;undefined;37;22.504488890000;51.275083330000;1;037;
6422;undefined;0;22.504488890000;51.275083330000;1;037;
6412;undefined;1;22.505050000000;51.272277780000;2;037;
6402;undefined;1;22.504769440000;51.266552780000;3;037;
6532;undefined;2;22.505050000000;51.263186110000;4;037;
6522;undefined;1;22.510985000000;51.259670000000;5;037;
6502;undefined;2;22.518069440000;51.255330560000;6;037;
5933;undefined;3;22.523961110000;51.250280560000;7;037;
5701;undefined;2;22.518911110000;51.248202780000;8;037;
5711;undefined;2;22.515150000000;51.245677780000;9;037;
5451;undefined;1;22.516552780000;51.242311110000;10;037;
5443;undefined;2;22.520594440000;51.240627780000;11;037;
5431;undefined;1;22.525644440000;51.238663890000;12;037;
5411;undefined;2;22.529011110000;51.236980560000;13;037;
5321;undefined;1;22.529011110000;51.234736110000;14;037;
5331;undefined;1;22.527327780000;51.230975000000;15;037;
5341;undefined;1;22.524802780000;51.228169440000;16;037;
5352;undefined;2;22.523119440000;51.223119440000;17;037;
5602;undefined;3;22.530133330000;51.225363890000;18;037;
4732;undefined;2;22.541188890000;51.222558330000;19;037;
4541;undefined;1;22.545677780000;51.218069440000;20;037;
4551;undefined;1;22.545397220000;51.214869440000;21;037;
4561;undefined;1;22.541750000000;51.210100000000;22;037;
4571;undefined;2;22.542311110000;51.205611110000;23;037;
4611;undefined;1;22.543300000000;51.203740000000;24;037;
4581;undefined;1;22.541750000000;51.199886110000;25;037;
5752;undefined;2;22.490347220000;51.235016670000;2;038;
5742;undefined;2;22.497080560000;51.237822220000;3;038;
5732;undefined;1;22.501122220000;51.239786110000;4;038;
5724;undefined;17;22.508136110000;51.241469440000;5;038;
5521;undefined;2;22.510941670000;51.235016670000;6;038;
5531;undefined;2;22.512905560000;51.230133330000;7;038;
5612;undefined;2;22.519191670000;51.227327780000;8;038;
5602;undefined;2;22.530133330000;51.225363890000;9;038;
4732;undefined;2;22.541188890000;51.222558330000;10;038;
4541;undefined;1;22.545677780000;51.218069440000;11;038;
4551;undefined;1;22.545397220000;51.214869440000;12;038;
4561;undefined;1;22.541750000000;51.210100000000;13;038;
4571;undefined;2;22.542311110000;51.205611110000;14;038;
4611;undefined;1;22.543300000000;51.203740000000;15;038;
4581;undefined;1;22.541750000000;51.199886110000;16;038;
4593;undefined;2;22.547110000000;51.195218000000;17;038;
4594;undefined;1;22.541750000000;51.195116670000;18;038;
4142;undefined;2;22.548763890000;51.195958330000;19;038;
4132;undefined;2;22.560941670000;51.203086110000;20;038;
4122;undefined;1;22.563747220000;51.204769440000;21;038;
4112;undefined;1;22.568069440000;51.207575000000;22;038;
4102;undefined;1;22.573680560000;51.210941670000;23;038;
3751;undefined;3;22.583613890000;51.212344440000;24;038;
3763;undefined;2;22.586419440000;51.206452780000;25;038;
3791;undefined;1;22.586013078690;51.203750964498;26;038;
3901;undefined;1;22.585858330000;51.201402780000;27;038;
3952;undefined;42;22.586010000000;51.197280000000;1;038;
3902;undefined;1;22.586138890000;51.201122220000;2;038;
3792;undefined;1;22.587053775788;51.205552474086;3;038;
3762;undefined;2;22.586138890000;51.208697220000;4;038;
3752;undefined;1;22.584175000000;51.211783330000;5;038;
4101;undefined;3;22.574522220000;51.211783330000;6;038;
4111;undefined;1;22.568350000000;51.207855560000;7;038;
4121;undefined;1;22.564027780000;51.205330560000;8;038;
4131;undefined;2;22.559258330000;51.202525000000;9;038;
4143;undefined;2;22.545677780000;51.195116670000;10;038;
4591;undefined;1;22.540347220000;51.195116670000;11;038;
4592;undefined;1;22.538944440000;51.195677780000;12;038;
4582;undefined;1;22.542591670000;51.200561110000;13;038;
4612;undefined;1;22.543530000000;51.204000000000;14;038;
4572;undefined;1;22.542311110000;51.206172220000;15;038;
4562;undefined;1;22.542311110000;51.210661110000;16;038;
4552;undefined;1;22.545397220000;51.214588890000;17;038;
4542;undefined;2;22.546519440000;51.217788890000;18;038;
4731;undefined;2;22.541469440000;51.222838890000;19;038;
5601;undefined;2;22.531816670000;51.225363890000;20;038;
5611;undefined;2;22.519752780000;51.227608330000;21;038;
5532;undefined;1;22.513466670000;51.230133330000;22;038;
5522;undefined;2;22.511783330000;51.234455560000;23;038;
5721;undefined;4;22.505891670000;51.242311110000;24;038;
5731;undefined;1;22.499325000000;51.239225000000;25;038;
5741;undefined;1;22.495397220000;51.237541670000;26;038;
5751;undefined;2;22.488383330000;51.234455560000;27;038;
5761;undefined;1;22.481816670000;51.231255560000;28;038;
6122;undefined;1;22.502805560000;51.247080560000;2;039;
6112;undefined;1;22.506452780000;51.246519440000;3;039;
5722;undefined;2;22.508416670000;51.243152780000;4;039;
5711;undefined;2;22.515150000000;51.245677780000;5;039;
5451;undefined;1;22.516552780000;51.242311110000;6;039;
5443;undefined;2;22.520594440000;51.240627780000;7;039;
5431;undefined;1;22.525644440000;51.238663890000;8;039;
5411;undefined;2;22.529011110000;51.236980560000;9;039;
5321;undefined;1;22.529011110000;51.234736110000;10;039;
5331;undefined;1;22.527327780000;51.230975000000;11;039;
5341;undefined;1;22.524802780000;51.228169440000;12;039;
5602;undefined;3;22.530133330000;51.225363890000;13;039;
5132;undefined;3;22.537541670000;51.225644440000;14;039;
5122;undefined;2;22.538663890000;51.232377780000;15;039;
5112;undefined;2;22.548483330000;51.236700000000;16;039;
5102;undefined;3;22.553366670000;51.240066670000;17;039;
1052;undefined;4;22.559538890000;51.245116670000;18;039;
1042;undefined;1;22.562905560000;51.246800000000;19;039;
1033;undefined;3;22.566272220000;51.248483330000;20;039;
1901;undefined;2;22.569472220000;51.251402780000;21;039;
1921;undefined;2;22.576766670000;51.252805560000;22;039;
2101;undefined;1;22.580975000000;51.255611110000;23;039;
2111;undefined;1;22.584304000000;51.257510000000;24;039;
2121;undefined;1;22.588944440000;51.257575000000;25;039;
2513;undefined;1;22.593713890000;51.253366670000;26;039;
2521;undefined;2;22.600841670000;51.248763890000;27;039;
2531;undefined;2;22.611222220000;51.246800000000;28;039;
2451;undefined;1;22.614095807076;51.246490919711;29;039;
2541;undefined;1;22.620800000000;51.245419000000;30;039;
2551;undefined;1;22.627547000000;51.244297000000;31;039;
2561;undefined;2;22.637119000000;51.245839000000;32;039;
2571;undefined;0;22.642591670000;51.245677780000;33;039;
2582;undefined;29;22.659258330000;51.243152780000;1;039;
2582;undefined;0;22.659258330000;51.243152780000;1;039;
2572;undefined;42;22.641469440000;51.245958330000;2;039;
2562;undefined;1;22.636097000000;51.245539000000;3;039;
2782;undefined;2;22.635108000000;51.243558000000;4;039;
2542;undefined;1;22.623319000000;51.245019000000;5;039;
2452;undefined;2;22.614090442658;51.246766272540;6;039;
2532;undefined;1;22.609819440000;51.247641670000;7;039;
2522;undefined;2;22.601963890000;51.248763890000;8;039;
2512;undefined;2;22.594275000000;51.253366670000;9;039;
2122;undefined;1;22.590627780000;51.257013890000;10;039;
2112;undefined;2;22.583894440000;51.257855560000;11;039;
2102;undefined;1;22.579852780000;51.255330560000;12;039;
1922;undefined;1;22.576486110000;51.253086110000;13;039;
1902;undefined;3;22.570875000000;51.251402780000;14;039;
1262;undefined;3;22.566552780000;51.250841670000;15;039;
1032;undefined;2;22.566552780000;51.246800000000;16;039;
1041;undefined;3;22.562905560000;51.246800000000;17;039;
1061;undefined;2;22.556733330000;51.243433330000;18;039;
5101;undefined;3;22.552805560000;51.239786110000;19;039;
5111;undefined;3;22.546800000000;51.236138890000;20;039;
5121;undefined;2;22.537822220000;51.231816670000;21;039;
5131;undefined;2;22.536980560000;51.225925000000;22;039;
5601;undefined;2;22.531816670000;51.225363890000;23;039;
5342;undefined;2;22.525363890000;51.227888890000;24;039;
5332;undefined;1;22.527608330000;51.230694440000;25;039;
5322;undefined;1;22.529291670000;51.235297220000;26;039;
5416;undefined;3;22.528450000000;51.238383330000;27;039;
5432;undefined;1;22.524522220000;51.239505560000;28;039;
5444;undefined;2;22.517519000000;51.241992000000;29;039;
5713;undefined;2;22.514308330000;51.245958330000;30;039;
5723;undefined;2;22.506625056267;51.243391925956;31;039;
6111;undefined;2;22.505891670000;51.247080560000;32;039;
6121;undefined;1;22.501122220000;51.247080560000;33;039;
6132;undefined;58;22.490347220000;51.247080560000;34;039;
4582;undefined;1;22.542591670000;51.200561110000;2;040;
4612;undefined;1;22.543530000000;51.204000000000;3;040;
4572;undefined;1;22.542311110000;51.206172220000;4;040;
4562;undefined;1;22.542311110000;51.210661110000;5;040;
4552;undefined;1;22.545397220000;51.214588890000;6;040;
4542;undefined;2;22.546519440000;51.217788890000;7;040;
4731;undefined;2;22.541469440000;51.222838890000;8;040;
5132;undefined;2;22.537541670000;51.225644440000;9;040;
5122;undefined;2;22.538663890000;51.232377780000;10;040;
5112;undefined;2;22.548483330000;51.236700000000;11;040;
5102;undefined;3;22.553366670000;51.240066670000;12;040;
1072;undefined;3;22.552805560000;51.243994440000;13;040;
1012;undefined;3;22.552805560000;51.247641670000;14;040;
1022;undefined;2;22.558136110000;51.249044440000;15;040;
1703;undefined;5;22.562905560000;51.255330560000;16;040;
1501;undefined;2;22.558416670000;51.257855560000;17;040;
1512;undefined;1;22.559819440000;51.262905560000;18;040;
1732;undefined;1;22.563466670000;51.262344440000;19;040;
1721;undefined;16;22.564588890000;51.260941670000;1;040;
1514;undefined;4;22.558136110000;51.262344440000;2;040;
1502;undefined;1;22.558136110000;51.256452780000;3;040;
1702;undefined;2;22.563466670000;51.255330560000;4;040;
1171;undefined;3;22.560420000000;51.252600000000;5;040;
1021;undefined;1;22.557959000000;51.249351000000;6;040;
1001;undefined;3;22.551402780000;51.247361110000;7;040;
1071;undefined;2;22.552244440000;51.243994440000;8;040;
5101;undefined;2;22.552805560000;51.239786110000;9;040;
5111;undefined;3;22.546800000000;51.236138890000;10;040;
5121;undefined;2;22.537822220000;51.231816670000;11;040;
5131;undefined;2;22.536980560000;51.225925000000;12;040;
4732;undefined;3;22.541188890000;51.222558330000;13;040;
4541;undefined;1;22.545677780000;51.218069440000;14;040;
4551;undefined;1;22.545397220000;51.214869440000;15;040;
4561;undefined;1;22.541750000000;51.210100000000;16;040;
4571;undefined;2;22.542311110000;51.205611110000;17;040;
4611;undefined;1;22.543300000000;51.203740000000;18;040;
4581;undefined;1;22.541750000000;51.199886110000;19;040;
1992;undefined;2;22.570230000000;51.280820000000;2;042;
1882;undefined;1;22.575083330000;51.282377780000;3;042;
1875;undefined;2;22.572760000000;51.275690000000;4;042;
1971;undefined;1;22.569770000000;51.275770000000;5;042;
1961;undefined;1;22.563140000000;51.276030000000;6;042;
1542;undefined;2;22.553647220000;51.276205560000;7;042;
1532;undefined;1;22.556452780000;51.272838890000;8;042;
1602;undefined;2;22.551402780000;51.267788890000;9;042;
1341;undefined;1;22.546519440000;51.266947220000;10;042;
1352;undefined;1;22.542550000000;51.267440000000;11;042;
1122;undefined;1;22.541469440000;51.264027780000;12;042;
1112;undefined;1;22.540627780000;51.260941670000;13;042;
1102;undefined;1;22.537822220000;51.258136110000;14;042;
6682;undefined;2;22.530899047852;51.260760083869;15;042;
6712;undefined;3;22.531536110000;51.258136110000;16;042;
6702;undefined;1;22.528169440000;51.254769440000;17;042;
5933;undefined;2;22.523961110000;51.250280560000;18;042;
5701;undefined;2;22.518911110000;51.248202780000;19;042;
5711;undefined;2;22.515150000000;51.245677780000;20;042;
5451;undefined;1;22.516552780000;51.242311110000;21;042;
5443;undefined;2;22.520594440000;51.240627780000;22;042;
5431;undefined;1;22.525644440000;51.238663890000;23;042;
5411;undefined;2;22.529011110000;51.236980560000;24;042;
5321;undefined;1;22.529011110000;51.234736110000;25;042;
5331;undefined;1;22.527327780000;51.230975000000;26;042;
5341;undefined;1;22.524802780000;51.228169440000;27;042;
5611;undefined;2;22.519752780000;51.227608330000;28;042;
5541;undefined;2;22.512063890000;51.227888890000;29;042;
5551;undefined;1;22.503927780000;51.225083330000;30;042;
5851;undefined;1;22.501983000000;51.224224000000;31;042;
5862;undefined;40;22.502026000000;51.222276000000;1;042;
5552;undefined;2;22.505330560000;51.225363890000;2;042;
5542;undefined;1;22.511222220000;51.227327780000;3;042;
5612;undefined;1;22.519191670000;51.227327780000;4;042;
5342;undefined;2;22.525363890000;51.227888890000;5;042;
5332;undefined;1;22.527608330000;51.230694440000;6;042;
5322;undefined;1;22.529291670000;51.235297220000;7;042;
5416;undefined;3;22.528450000000;51.238383330000;8;042;
5432;undefined;1;22.524522220000;51.239505560000;9;042;
5444;undefined;2;22.517519000000;51.241992000000;10;042;
5712;undefined;2;22.515711110000;51.246238890000;11;042;
5702;undefined;2;22.520875000000;51.248763890000;12;042;
5931;undefined;2;22.526486110000;51.251963890000;13;042;
6701;undefined;1;22.530694440000;51.255611110000;14;042;
6683;undefined;2;22.531703710556;51.260921216199;15;042;
6713;undefined;1;22.533219440000;51.258697220000;16;042;
1101;undefined;1;22.538383330000;51.259258330000;17;042;
1111;undefined;1;22.541750000000;51.262625000000;18;042;
1121;undefined;1;22.542030560000;51.265430560000;19;042;
1354;undefined;1;22.543870210648;51.267204936496;20;042;
1601;undefined;2;22.553647220000;51.268350000000;21;042;
1611;undefined;2;22.558416670000;51.270033330000;22;042;
1531;undefined;1;22.556172220000;51.273961110000;23;042;
1546;undefined;1;22.555740000000;51.276830000000;24;042;
1962;undefined;1;22.564680000000;51.275670000000;25;042;
1972;undefined;1;22.571100000000;51.275490000000;26;042;
1871;undefined;2;22.573961110000;51.275644440000;27;042;
1883;undefined;2;22.574070000000;51.280620000000;28;042;
1991;undefined;1;22.568440000000;51.281370000000;29;042;
5602;undefined;3;22.530133330000;51.225363890000;2;044;
5132;undefined;3;22.537541670000;51.225644440000;3;044;
5122;undefined;2;22.538663890000;51.232377780000;4;044;
5112;undefined;2;22.548483330000;51.236700000000;5;044;
5102;undefined;3;22.553366670000;51.240066670000;6;044;
1072;undefined;3;22.552805560000;51.243994440000;7;044;
1003;undefined;2;22.550553000000;51.247697000000;8;044;
5901;undefined;2;22.542591670000;51.249886110000;9;044;
1251;undefined;2;22.549738884000;51.251467164000;10;044;
1303;undefined;3;22.550561110000;51.253647220000;11;044;
1421;undefined;2;22.546238890000;51.257855560000;12;044;
1321;undefined;2;22.551963890000;51.263186110000;13;044;
1601;undefined;2;22.553647220000;51.268350000000;14;044;
1611;undefined;2;22.558416670000;51.270033330000;15;044;
1531;undefined;1;22.556172220000;51.273961110000;16;044;
1545;undefined;1;22.554008960724;51.277736297088;17;044;
1551;undefined;1;22.552464008332;51.282091775591;18;044;
1561;undefined;1;22.550328969956;51.284749152829;19;044;
7012;undefined;0;22.545490264893;51.289164353815;1;044;
7012;undefined;0;22.545490264893;51.289164353815;1;044;
1562;undefined;2;22.550393342972;51.284480737866;2;044;
1552;undefined;1;22.552464008332;51.281548202215;3;044;
1542;undefined;1;22.553647220000;51.276205560000;4;044;
1532;undefined;1;22.556452780000;51.272838890000;5;044;
1602;undefined;2;22.551402780000;51.267788890000;6;044;
1332;undefined;2;22.550280560000;51.265150000000;7;044;
1324;undefined;2;22.550280560000;51.262625000000;8;044;
1422;undefined;2;22.545677780000;51.257294440000;9;044;
1302;undefined;2;22.549886110000;51.253647220000;10;044;
1252;undefined;3;22.549610138000;51.252084960000;11;044;
1232;undefined;1;22.544275000000;51.251122220000;12;044;
5902;undefined;2;22.542591670000;51.248763890000;13;044;
1001;undefined;2;22.551402780000;51.247361110000;14;044;
1071;undefined;2;22.552244440000;51.243994440000;15;044;
5101;undefined;2;22.552805560000;51.239786110000;16;044;
5111;undefined;3;22.546800000000;51.236138890000;17;044;
5121;undefined;2;22.537822220000;51.231816670000;18;044;
5131;undefined;2;22.536980560000;51.225925000000;19;044;
5601;undefined;2;22.531816670000;51.225363890000;20;044;
5574;undefined;2;22.492005000000;51.226193000000;2;045;
5802;undefined;1;22.492520000000;51.229814000000;3;045;
5812;undefined;1;22.491469440000;51.232658330000;4;045;
5662;undefined;2;22.497922220000;51.233333330000;5;045;
5652;undefined;1;22.505891670000;51.232377780000;6;045;
5531;undefined;2;22.512905560000;51.230133330000;7;045;
5612;undefined;2;22.519191670000;51.227327780000;8;045;
5352;undefined;2;22.523119440000;51.223119440000;9;045;
5602;undefined;3;22.530133330000;51.225363890000;10;045;
4732;undefined;2;22.541188890000;51.222558330000;11;045;
4722;undefined;3;22.547922220000;51.224241670000;12;045;
4712;undefined;1;22.554488890000;51.226766670000;13;045;
4691;undefined;2;22.564383745194;51.230638563575;14;045;
3422;undefined;1;22.568350000000;51.231816670000;15;045;
4692;undefined;2;22.563643455506;51.231088684619;16;045;
3452;undefined;2;22.562463283539;51.232338251307;17;045;
